Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX
Date,,,,,,
1988-06-14,185.7749939,185.7749939,187.1600037,185.0899963,185.0899963,349720000
1988-06-15,186.1049957,186.1049957,186.1699982,184.4600067,185.5399933,321440000
1988-06-16,184.5050049,184.5050049,185.7799988,183.8249969,185.7799988,292160000
1988-06-17,183.9400024,183.9400024,184.9700012,183.3650055,184.6900024,292800000
1988-06-20,183.1950073,183.1950073,184,182.7599945,184,219400000
1988-06-21,184.7899933,184.7899933,184.7899933,182.7799988,183.3849945,308920000
1988-06-22,186.9799957,186.9799957,187.6000061,184.9299927,184.9299927,347900000
1988-06-23,187.0700073,187.0700073,187.4900055,186.3249969,186.9750061,328060000
1988-06-24,187.3500061,187.3500061,187.7449951,186.6399994,187.1549988,276940000
1988-06-27,185.1150055,185.1150055,187.1600037,185.0449982,187.0950012,205580000
1988-06-28,188.1900024,188.1900024,188.3049927,184.7250061,185.0850067,262460000
1988-06-29,187.7850037,187.7850037,189.1649933,186.8899994,188.2700043,295700000
1988-06-30,189.0249939,189.0249939,189.3450012,187.4250031,187.7250061,279980000
1988-07-01,189.9550018,189.9550018,190.1750031,188.9199982,189.2299957,234760000
1988-07-05,191.9049988,191.9049988,191.9550018,188.7649994,189.9450073,218040000
1988-07-06,190.4299927,190.4299927,192.7700043,190.0950012,191.8300018,295280000
1988-07-07,189.3849945,189.3849945,190.3399963,188.0449982,190.3399963,281580000
1988-07-08,188.1450043,188.1450043,189.2949982,187.8049927,189.2149963,253280000
1988-07-11,187.6849976,187.6849976,188.9450073,187.4349976,188.4199982,213220000
1988-07-12,187.2350006,187.2350006,188.5449982,186.1950073,188.3099976,265900000
1988-07-13,188.1199951,188.1199951,188.5599976,186.5549927,187.2350006,265440000
1988-07-14,188.6799927,188.6799927,188.9700012,187.3450012,188.1799927,276580000
1988-07-15,188.5099945,188.5099945,189.3300018,187.9949951,188.5700073,272760000
1988-07-18,188.7949982,188.7949982,189.3699951,187.6649933,188.5850067,245340000
1988-07-19,185.7799988,185.7799988,188.5249939,184.9649963,188.5249939,299960000
1988-07-20,185.2550049,185.2550049,186.8200073,184.6849976,185.8450012,282740000
1988-07-21,182.4049988,182.4049988,184.9199982,182.1000061,184.9199982,265520000
1988-07-22,181.8600006,181.8600006,182.3800049,180.3650055,182.3800049,406440000
1988-07-25,181.5899963,181.5899963,182.0549927,180.6199951,181.8249969,193920000
1988-07-26,179.7050018,179.7050018,181.3000031,179.3150024,181.3000031,222380000
1988-07-27,177.3699951,177.3699951,180.4400024,176.9450073,179.7350006,251940000
1988-07-28,178.2200012,178.2200012,178.5899963,176.3800049,177.4550018,232520000
1988-07-29,181.1600037,181.1600037,181.3150024,178.5099945,178.5099945,241660000
1988-08-01,181.4400024,181.4400024,182.1900024,180.6849976,181.1549988,211940000
1988-08-02,180.5350037,180.5350037,182.0899963,179.6499939,181.4349976,248940000
1988-08-03,181.0700073,181.0700073,181.3150024,180.0149994,180.6900024,247280000
1988-08-04,181.1750031,181.1750031,181.9900055,180.7949982,181.1450043,229300000
1988-08-05,179.8950043,179.8950043,181.1699982,179.7700043,181.1699982,212520000
1988-08-08,179.8150024,179.8150024,180.7700043,179.6950073,180.0350037,204920000
1988-08-09,177.2700043,177.2700043,180.0500031,176.1750031,179.9450073,255640000
1988-08-10,172.6799927,172.6799927,177.1100006,172.6750031,177.0749969,273320000
1988-08-11,174.6349945,174.6349945,174.6849976,172.9649963,172.9649963,265780000
1988-08-12,173.7449951,173.7449951,174.5449982,173.1000061,174.5200043,218400000
1988-08-15,170.0850067,170.0850067,173.6300049,169.9649963,173.6300049,225200000
1988-08-16,172.6450043,172.6450043,173.625,169,170.0850067,257840000
1988-08-17,172.9049988,172.9049988,173.9299927,171.7550049,172.5449982,247700000
1988-08-18,173.5500031,173.5500031,174.5549927,172.75,172.8849945,231540000
1988-08-19,172.8150024,172.8150024,174.2899933,172.3249969,173.6900024,236760000
1988-08-22,169.8950043,169.8950043,172.9850006,169.7149963,172.7299957,195360000
1988-08-23,169.6049957,169.6049957,170.3849945,168.8500061,169.9149933,220220000
1988-08-24,171.9550018,171.9550018,172.1600037,169.2050018,169.7149963,220140000
1988-08-25,170.5299988,170.5299988,171.5149994,168.8899994,171.4900055,205580000
1988-08-26,170.9799957,170.9799957,171.2100067,170.2850037,170.2850037,183220000
1988-08-29,172.7649994,172.7649994,173.2149963,171.1349945,171.1349945,166980000
1988-08-30,172.3650055,172.3650055,173.0050049,171.75,172.8450012,189100000
1988-08-31,170.9949951,170.9949951,173.25,170.4149933,172.4550018,234280000
1988-09-01,168.2200012,168.2200012,170.9349976,167.1699982,170.9349976,212760000
1988-09-02,171.4649963,171.4649963,171.8849945,168.7299957,168.7299957,192680000
1988-09-06,171.9349976,171.9349976,172.3650055,170.9049988,171.6100006,173980000
1988-09-07,172.0950012,172.0950012,172.9199982,170.5950012,172.1450043,235640000
1988-09-08,172.9649963,172.9649963,173.2449951,170.9400024,172.0650024,233240000
1988-09-09,175.4799957,175.4799957,176.1549988,171.6499939,173.0749969,249620000
1988-09-12,175.5950012,175.5950012,176.8249969,175.3350067,175.6399994,165020000
1988-09-13,175.8699951,175.8699951,175.9400024,174.1549988,175.0950012,198240000
1988-09-14,176.9799957,176.9799957,177.9049988,176.0050049,176.5449982,262120000
1988-09-15,175.4149933,175.4149933,177.0800018,175.2449951,176.9900055,227460000
1988-09-16,176.6450043,176.6450043,176.9149933,175.1649933,175.6450043,226980000
1988-09-19,176.1100006,176.1100006,176.75,174.7050018,176.625,199680000
1988-09-20,176.8049927,176.8049927,177.0650024,175.7200012,175.7400055,229320000
1988-09-21,177.8049927,177.8049927,178.0249939,176.6799927,176.7799988,199900000
1988-09-22,178.2749939,178.2749939,178.6649933,177.1000061,177.8849945,268520000
1988-09-23,177.4750061,177.4750061,178.2250061,177.0599976,178.2250061,282740000
1988-09-26,175.8699951,175.8699951,177.7599945,175.6450043,177.5500031,185500000
1988-09-27,175.8000031,175.8000031,176.1499939,175.3099976,175.8950043,207540000
1988-09-28,177.0549927,177.0549927,177.2200012,175.2799988,175.8450012,223440000
1988-09-29,178.8249969,178.8249969,179.125,177.0800018,177.0800018,242980000
1988-09-30,179.3650055,179.3650055,180.3099976,178.5500031,178.9900055,270880000
1988-10-03,176.7899933,176.7899933,179.2899933,175.7799988,179.2899933,214880000
1988-10-04,176.2899933,176.2899933,177.5549927,175.8450012,176.7400055,212440000
1988-10-05,175.8600006,175.8600006,176.9149933,174.9499969,176.2250061,263600000
1988-10-06,176.2350006,176.2350006,176.875,175.3249969,175.8950043,248420000
1988-10-07,176,176,176.1999969,174.1150055,175.8800049,309840000
1988-10-10,174.9349976,174.9349976,176.0399933,173.4750061,175.9750061,193660000
1988-10-11,175.625,175.625,175.8500061,174.0700073,175.0749969,241980000
1988-10-12,173.2899933,173.2899933,175.2749939,172.8099976,175.2749939,236840000
1988-10-13,174.8350067,174.8350067,175.2149963,172.8849945,173.1549988,224760000
1988-10-14,175.3699951,175.3699951,176.7749939,174.5599976,175.4799957,238240000
1988-10-17,175.7850037,175.7850037,176.0899963,175.1499939,175.4900055,199300000
1988-10-18,176.9900055,176.9900055,176.9900055,174.8849945,176,264660000
1988-10-19,176.9900055,176.9900055,179.2350006,176.4850006,177.1649933,285120000
1988-10-20,180.3650055,180.3650055,180.5249939,177.0749969,177.0749969,265360000
1988-10-21,179.7400055,179.7400055,180.4049988,179.1199951,180.0650024,277440000
1988-10-24,178.4100037,178.4100037,180.2200012,178.1999969,179.7949982,219260000
1988-10-25,177.3999939,177.3999939,178.5599976,176.8500061,178.4949951,223340000
1988-10-26,176.3500061,176.3500061,177.4450073,175.4600067,177.3099976,220820000
1988-10-27,174.2799988,174.2799988,176.0249939,172.9550018,176.0249939,245320000
1988-10-28,174.8849945,174.8849945,175.1750031,174,174.2799988,212020000
1988-10-31,174.7799988,174.7799988,175.0299988,173.1499939,174.8699951,195760000
1988-11-01,174.5950012,174.5950012,175.6199951,173.8300018,174.7749939,220700000
1988-11-02,174.0149994,174.0149994,174.6000061,172.7149963,174.6000061,243080000
1988-11-03,174.25,174.25,174.6750031,173.4149933,173.8999939,234280000
1988-11-04,173.5599976,173.5599976,174.7749939,172.7350006,173.7899933,211240000
1988-11-07,171.3399963,171.3399963,173.4550018,171.0549927,173.4550018,202840000
1988-11-08,173.75,173.75,174.3950043,171.6199951,171.6199951,226500000
1988-11-09,173.4949951,173.4949951,173.7200012,172.3999939,173.6049957,220800000
1988-11-10,173.2749939,173.2749939,174.0800018,172.5500031,173.5099945,211460000
1988-11-11,169.2400055,169.2400055,173.2250061,169.0899963,173.2250061,219360000
1988-11-14,168.9550018,168.9550018,169.9799957,167.8450012,169.4149933,201540000
1988-11-15,168.1049957,168.1049957,169.5749969,167.9750061,169.0050049,223760000
1988-11-16,165.5249939,165.5249939,168.5,165.1750031,168.4149933,255980000
1988-11-17,166.2050018,166.2050018,166.6349945,165.4649963,165.6600037,280300000
1988-11-18,166.5249939,166.5249939,166.7599945,165.4600067,166.1499939,206480000
1988-11-21,163.8150024,163.8150024,165.3849945,162.6549988,165.3849945,223860000
1988-11-22,164.3500061,164.3500061,164.7200012,163.2749939,163.9049988,234160000
1988-11-23,167.1900024,167.1900024,167.4850006,164.4700012,164.4700012,207320000
1988-11-25,165.7200012,165.7200012,167.0650024,165.1199951,167.0650024,100120000
1988-11-28,165.9949951,165.9949951,166.4550018,164.4400024,165.6399994,187600000
1988-11-29,167.1699982,167.1699982,167.3000031,165.6000061,166.1399994,209640000
1988-11-30,169.1849976,169.1849976,169.4900055,167.2050018,167.2050018,250680000
1988-12-01,171.3300018,171.3300018,171.8200073,168.7350006,169.1349945,246540000
1988-12-02,171.6150055,171.6150055,172.6399994,170.1999969,171.2949982,250040000
1988-12-05,172.8549957,172.8549957,173.9550018,172.8549957,172.8549957,237340000
1988-12-06,174.0149994,174.0149994,174.0149994,171.6849976,172.8549957,232120000
1988-12-07,172.8399963,172.8399963,174.2449951,172.7550049,174.0149994,244960000
1988-12-08,171.8849945,171.8849945,172.9049988,171.2550049,172.8399963,219740000
1988-12-09,171.7949982,171.7949982,172.2599945,171.2149963,171.8849945,227120000
1988-12-12,171.1100006,171.1100006,172.6150055,170.8549957,171.7949982,198440000
1988-12-13,170.2550049,170.2550049,171.0850067,169.7850037,171.0850067,228280000
1988-12-14,170.8699951,170.8699951,171.5449982,170.0599976,170.2550049,235480000
1988-12-15,171.6199951,171.6199951,172.1900024,171.0099945,171.0099945,223240000
1988-12-16,174.0149994,174.0149994,174.2449951,171.5500031,171.6199951,266280000
1988-12-19,175.3899994,175.3899994,175.6849976,173.7599945,174.0149994,262360000
1988-12-20,175.0749969,175.0749969,176.8200073,174.9400024,175.3899994,277000000
1988-12-21,174.6600037,174.6600037,175.5299988,173.9149933,175.0749969,274820000
1988-12-22,174.7599945,174.7599945,175.1199951,173.8650055,174.6600037,306280000
1988-12-23,175.6100006,175.6100006,175.9400024,174.7200012,174.7599945,155420000
1988-12-27,175.2200012,175.2200012,176.4299927,174.9199982,175.6100006,161560000
1988-12-28,175.1300049,175.1300049,175.2400055,174.125,175.2200012,210300000
1988-12-29,176.6799927,176.6799927,176.9850006,175.0050049,175.1300049,242280000
1988-12-30,177.4100037,177.4100037,177.8600006,176.5650024,176.6799927,273880000
1989-01-03,174.625,174.625,177.3999939,172.9450073,177.3999939,187320000
1989-01-04,177.5599976,177.5599976,177.8450012,174.9250031,174.9250031,242540000
1989-01-05,177.4850006,177.4850006,179.25,177.0700073,177.5599976,270080000
1989-01-06,177.5200043,177.5200043,178.5149994,177.2799988,177.4850006,247300000
1989-01-09,177.6499939,177.6499939,178.5700073,176.8950043,177.5200043,219860000
1989-01-10,177.0650024,177.0650024,177.7599945,176.3600006,177.6499939,227040000
1989-01-11,177.5950012,177.5950012,177.8249969,176.1849976,177.0650024,231540000
1989-01-12,179,179,179.4450073,177.8150024,177.8150024,270860000
1989-01-13,179.1000061,179.1000061,179.4149933,178.4250031,179,245720000
1989-01-16,179.1999969,179.1999969,179.8350067,178.5800018,179.1000061,210320000
1989-01-17,177.0899963,177.0899963,179.1999969,176.7250061,179.1999969,275520000
1989-01-18,178.6450043,178.6450043,179.0599976,176.3549957,177.0899963,281040000
1989-01-19,180.5700073,180.5700073,181.6150055,178.6450043,178.6450043,324600000
1989-01-20,180.3200073,180.3200073,181.3200073,179.2449951,180.5700073,304140000
1989-01-23,178.2050018,178.2050018,180.7299957,178.0650024,180.3200073,228040000
1989-01-24,180.1750031,180.1750031,180.5500031,177.8950043,178.2050018,265180000
1989-01-25,181.5599976,181.5599976,181.8800049,180.1750031,180.1750031,243180000
1989-01-26,183.9949951,183.9949951,184.1100006,180.7649994,181.5599976,283360000
1989-01-27,183.5449982,183.5449982,184.5850067,182.2599945,183.9949951,352400000
1989-01-30,184.7850037,184.7850037,185.0099945,183.5449982,183.5449982,247880000
1989-01-31,186.4700012,186.4700012,186.6900024,183.9799957,184.7850037,274100000
1989-02-01,188.3699951,188.3699951,188.6399994,186.4700012,186.4700012,305780000
1989-02-02,189.8650055,189.8650055,191.1300049,188.0950012,188.3699951,327580000
1989-02-03,189.9750061,189.9750061,190.6399994,188.9400024,189.8650055,286700000
1989-02-06,189.4649963,189.4649963,190.2899933,188.7949982,189.9750061,256580000
1989-02-07,192.0549927,192.0549927,192.9949951,189.2200012,189.4649963,313820000
1989-02-08,190.0500031,190.0500031,192.6349945,189.8800049,192.0549927,305460000
1989-02-09,188.6900024,188.6900024,190.4799957,188.0650024,190.0500031,293360000
1989-02-10,185.7050018,185.7050018,188.6900024,185.4450073,188.6900024,265460000
1989-02-13,185.4049988,185.4049988,186.1750031,184.6100006,185.7050018,228980000
1989-02-14,185.6300049,185.6300049,186.9349976,185.2149963,185.4049988,265760000
1989-02-15,187.4149933,187.4149933,187.4349976,185.4499969,185.6300049,246360000
1989-02-16,187.8249969,187.8249969,188.3450012,187.2550049,187.4149933,298500000
1989-02-17,188.5099945,188.5099945,189.4400024,187.5950012,187.8249969,228300000
1989-02-21,188.1699982,188.1699982,188.8600006,187.3249969,188.5099945,230460000
1989-02-22,185.7599945,185.7599945,188.1699982,184.6750031,188.1699982,259040000
1989-02-23,186.4700012,186.4700012,186.7649994,184.3300018,185.7599945,233720000
1989-02-24,184.5899963,184.5899963,186.7949982,184.3450012,186.4700012,245820000
1989-02-27,183.8150024,183.8150024,184.6300049,183.2400055,184.5899963,218800000
1989-02-28,183.7899933,183.7899933,185.0350037,183.2299957,183.8150024,244420000
1989-03-01,183.6000061,183.6000061,185.4649963,183.3350067,183.7899933,257460000
1989-03-02,185.4600067,185.4600067,185.5449982,183.6000061,183.6000061,258980000
1989-03-03,185.8150024,185.8150024,186.1600037,184.9349976,185.4600067,271980000
1989-03-06,187.5050049,187.5050049,187.5800018,185.8150024,185.8150024,244420000
1989-03-07,186.6999969,186.6999969,187.5299988,185.6399994,187.5050049,271860000
1989-03-08,186.2550049,186.2550049,187.6849976,185.9250031,186.6999969,300280000
1989-03-09,185.3500061,185.3500061,186.4149933,185.1049957,186.2550049,284120000
1989-03-10,184.9949951,184.9949951,185.6600037,184.1799927,185.3500061,266740000
1989-03-13,185.8800049,185.8800049,186.3899994,184.5749969,184.9949951,236760000
1989-03-14,185.3549957,185.3549957,186.5350037,185.0249939,185.8800049,275220000
1989-03-15,185.3650055,185.3650055,186.4850006,185.0749969,185.3549957,282460000
1989-03-16,187.1349945,187.1349945,187.4199982,185.1349945,185.3650055,301360000
1989-03-17,182.0099945,182.0099945,187.1349945,181.7899933,187.1349945,278700000
1989-03-20,179.875,179.875,182.0099945,178.9649963,182.0099945,239680000
1989-03-21,182.0399933,182.0399933,182.2350006,179.875,179.875,247460000
1989-03-22,180.5899963,180.5899963,182.0399933,180.1950073,182.0399933,272760000
1989-03-23,181.0399933,181.0399933,181.6450043,180.0249939,180.5899963,298360000
1989-03-27,181.1450043,181.1450043,181.7850037,180.3600006,181.0399933,197680000
1989-03-28,182.0149994,182.0149994,182.5700073,181.1450043,181.1450043,225100000
1989-03-29,183.3399963,183.3399963,183.3399963,181.6649933,182.0149994,245920000
1989-03-30,184.3650055,184.3650055,184.4600067,182.3150024,183.3399963,231220000
1989-03-31,185.8699951,185.8699951,186.1750031,184.3650055,184.3650055,250020000
1989-04-03,185.8300018,185.8300018,186.7850037,185.6600037,185.8699951,245060000
1989-04-04,185.5350037,185.5350037,185.9100037,184.4499969,185.8300018,279180000
1989-04-05,186.0899963,186.0899963,186.2449951,184.9850006,185.5350037,241500000
1989-04-06,186.1999969,186.1999969,186.2200012,185.0099945,186.0899963,228080000
1989-04-07,188.3999939,188.3999939,188.5950012,186.1300049,186.1999969,267160000
1989-04-10,189.2749939,189.2749939,189.4349976,188.3099976,188.3999939,219680000
1989-04-11,190.9100037,190.9100037,191.5200043,189.2749939,189.2749939,266540000
1989-04-12,192.5299988,192.5299988,193.6000061,190.9100037,190.9100037,322600000
1989-04-13,191.8300018,191.8300018,193.4499969,191.1499939,192.5299988,285980000
1989-04-14,194.6300049,194.6300049,194.7149963,191.8249969,191.8300018,289300000
1989-04-17,194.5899963,194.5899963,195.1199951,194.0800018,194.6300049,230440000
1989-04-18,196.8300018,196.8300018,197.2749939,194.5899963,194.5899963,306960000
1989-04-19,198.0700073,198.0700073,198.7200012,196.7299957,196.8300018,310020000
1989-04-20,197.6499939,197.6499939,198.4949951,195.8049927,198.0700073,282060000
1989-04-21,198.8600006,198.8600006,199.0549927,197.3999939,197.6499939,298940000
1989-04-24,198.3150024,198.3150024,198.8600006,197.8450012,198.8600006,196340000
1989-04-25,197.2400055,197.2400055,199.3000031,196.8200073,198.3150024,247300000
1989-04-26,197.25,197.25,197.7550049,196.6750031,197.2400055,273320000
1989-04-27,199.5700073,199.5700073,199.8099976,197.1399994,197.25,274820000
1989-04-28,200.4700012,200.4700012,200.4949951,198.8099976,199.5700073,258480000
1989-05-01,200.75,200.75,201.1000061,199.1450043,200.4700012,233440000
1989-05-02,200.7449951,200.7449951,201.6300049,200.1549988,200.75,281960000
1989-05-03,201.5850067,201.5850067,202.0449982,200.6049957,200.7449951,284980000
1989-05-04,202.0950012,202.0950012,202.9900055,201.4100037,201.5850067,292760000
1989-05-05,203.4400024,203.4400024,205.2550049,202.0950012,202.0950012,312140000
1989-05-08,203.0399933,203.0399933,203.9600067,201.8500061,203.4400024,258060000
1989-05-09,202.6849976,202.6849976,204.0549927,201.8099976,203.0399933,271300000
1989-05-10,203.0149994,203.0149994,203.5449982,202.375,202.6849976,259320000
1989-05-11,203.5149994,203.5149994,204.0399933,202.7700043,203.0149994,289980000
1989-05-12,207.1549988,207.1549988,207.1849976,203.5149994,203.5149994,332720000
1989-05-15,208.8950043,208.8950043,209.1649933,207,207.1549988,267320000
1989-05-16,208.2550049,208.2550049,209.1300049,207.4400024,208.8950043,286920000
1989-05-17,210.7299957,210.7299957,211.2949982,208.2550049,208.2550049,339980000
1989-05-18,211.0599976,211.0599976,211.4799957,210.1950073,210.7299957,326900000
1989-05-19,212.6100006,212.6100006,213.1300049,211.0599976,211.0599976,363920000
1989-05-22,212.3699951,212.3699951,213.6999969,211.4550018,212.6100006,249220000
1989-05-23,210.625,210.625,212.4400024,210.5449982,212.3699951,281920000
1989-05-24,211.9850006,211.9850006,212.0650024,209.7050018,210.625,244720000
1989-05-25,212.8399963,212.8399963,213.7700043,211.875,211.9850006,258320000
1989-05-26,214.4349976,214.4349976,214.4600067,212.6349945,212.8399963,233980000
1989-05-30,213.5899963,213.5899963,215.1849976,212.3849945,214.4349976,232260000
1989-05-31,214.5449982,214.5449982,215.0650024,213.0399933,213.5899963,247620000
1989-06-01,215.5899963,215.5899963,216.1950073,214.0399933,214.5449982,271740000
1989-06-02,217.7899933,217.7899933,218.1100006,215.2799988,215.5899963,327600000
1989-06-05,213.3999939,213.3999939,218.1450043,213.1900024,217.7899933,275460000
1989-06-06,214.3950043,214.3950043,215.0500031,212.8200073,213.3999939,285500000
1989-06-07,219.8800049,219.8800049,220.1849976,214.3950043,214.3950043,320440000
1989-06-08,219.3899994,219.3899994,220.8099976,219.1450043,219.8800049,311920000
1989-06-09,218.7949982,218.7949982,219.4550018,217.8600006,219.3899994,280880000
1989-06-12,218.6000061,218.6000061,218.7949982,216.8600006,218.7949982,251120000
1989-06-13,216.5449982,216.5449982,218.6049957,215.2749939,218.6000061,293900000
1989-06-14,216.6649933,216.6649933,217.7250061,215.75,216.5449982,263240000
1989-06-15,213.0899963,213.0899963,216.6999969,212.6499939,216.6649933,275000000
1989-06-16,212.8150024,212.8150024,213.0899963,211.0599976,213.0899963,264220000
1989-06-19,212.2850037,212.2850037,213.1450043,210.5299988,212.8150024,219180000
1989-06-20,211.0399933,211.0399933,213.1100006,210.9750061,212.2850037,274140000
1989-06-21,210.9100037,210.9100037,212.5099945,210.3899994,211.0399933,272800000
1989-06-22,212.2200012,212.2200012,212.4499969,210.6549988,210.9100037,265580000
1989-06-23,214.2599945,214.2599945,214.4400024,212.2200012,212.2200012,306300000
1989-06-26,213.6150055,213.6150055,215.5299988,213.5749969,214.2599945,219100000
1989-06-27,213.9349976,213.9349976,215.0850067,213.6150055,213.6150055,238040000
1989-06-28,211.0700073,211.0700073,213.9349976,209.9900055,213.9349976,254980000
1989-06-29,206.7700043,206.7700043,211.0700073,205.9499969,211.0700073,284060000
1989-06-30,204.5850067,204.5850067,206.9949951,201.9900055,206.7700043,274200000
1989-07-03,205.4649963,205.4649963,205.6649933,203.6100006,204.5850067,106400000
1989-07-05,206.3650055,206.3650055,206.7949982,204.6049957,205.4649963,189040000
1989-07-06,207.6699982,207.6699982,207.6699982,206.3650055,206.3650055,236100000
1989-07-07,209.5800018,209.5800018,210.2200012,207.4700012,207.6699982,240620000
1989-07-10,209.3300018,209.3300018,210.0299988,208.6999969,209.5800018,225480000
1989-07-11,209.9400024,209.9400024,211.1349945,209.3300018,209.3300018,284280000
1989-07-12,210.8699951,210.8699951,211.1750031,209.3600006,209.9400024,294520000
1989-07-13,211.4799957,211.4799957,212.25,210.2200012,210.8699951,260220000
1989-07-14,212.8650055,212.8650055,212.8950043,210.5399933,211.4799957,257700000
1989-07-17,213.7350006,213.7350006,214.1450043,212.0950012,212.8650055,215780000
1989-07-18,211.3849945,211.3849945,213.7350006,210.9949951,213.7350006,263760000
1989-07-19,213.6100006,213.6100006,213.6199951,211.3849945,211.3849945,319760000
1989-07-20,211.0950012,211.0950012,214.1900024,211.0149994,213.6100006,333240000
1989-07-21,210.8650055,210.8650055,211.6199951,209.8849945,211.0950012,289520000
1989-07-24,208.1150055,208.1150055,210.8650055,208.0500031,210.8650055,216120000
1989-07-25,208.0149994,208.0149994,210.6100006,207.5899963,208.1150055,255300000
1989-07-26,209.8950043,209.8950043,209.9049988,207.5200043,208.0149994,248940000
1989-07-27,212.7550049,212.7550049,213.0200043,209.8950043,209.8950043,280500000
1989-07-28,213.1450043,213.1450043,213.3600006,212.0700073,212.7550049,257800000
1989-07-31,214.2749939,214.2749939,214.3350067,212.0800018,213.1450043,223800000
1989-08-01,212.8350067,212.8350067,215.4949951,212.5050049,214.2749939,273760000
1989-08-02,212.8399963,212.8399963,212.9400024,211.6349945,212.8350067,260360000
1989-08-03,214.5599976,214.5599976,214.9499969,212.8399963,212.8399963,292020000
1989-08-04,215.1399994,215.1399994,215.7250061,213.2299957,214.5599976,267340000
1989-08-07,218.7599945,218.7599945,219.0200043,215.1399994,215.1399994,270500000
1989-08-08,219.7299957,219.7299957,220.0850067,217.8549957,218.7599945,320540000
1989-08-09,217.8500061,217.8500061,220.4149933,217.7350006,219.7299957,311380000
1989-08-10,217.4199982,217.4199982,218.1649933,216.0249939,217.8500061,268860000
1989-08-11,216.3049927,216.3049927,219.4149933,215.6900024,217.4199982,278520000
1989-08-14,214.8099976,214.8099976,216.3049927,214.5549927,216.3049927,289320000
1989-08-15,215.8699951,215.8699951,215.8800049,214.5800018,214.8099976,266980000
1989-08-16,214.8699951,214.8699951,216.7799988,214.3650055,215.8699951,258500000
1989-08-17,216.1499939,216.1499939,216.2350006,214.3350067,214.8699951,272640000
1989-08-18,216.7200012,216.7200012,217.1900024,215.9600067,216.1499939,269040000
1989-08-21,214.1849976,214.1849976,217.2400055,214.1349945,216.7200012,217240000
1989-08-22,215.3849945,215.3849945,215.3999939,213.3350067,214.1849976,238060000
1989-08-23,217.4900055,217.4900055,217.8300018,215.375,215.3849945,279380000
1989-08-24,220.3950043,220.3950043,220.5599976,217.4900055,217.4900055,289620000
1989-08-25,220.8200073,220.8200073,221.4199982,220.0800018,220.3950043,253460000
1989-08-28,221.4600067,221.4600067,221.5099945,219.5200043,220.8200073,200480000
1989-08-29,220.3000031,220.3000031,222.0950012,219.7299957,221.4600067,257220000
1989-08-30,221.3999939,221.3999939,221.9149933,220.3000031,220.3000031,243400000
1989-08-31,222.0050049,222.0050049,222.1499939,221.3800049,221.3999939,235520000
1989-09-01,223.5149994,223.5149994,223.9450073,222.0050049,222.0050049,226920000
1989-09-05,223.5800018,223.5800018,224.875,223.4900055,223.5149994,242280000
1989-09-06,221.6699982,221.6699982,223.5800018,220.3300018,223.5800018,272860000
1989-09-07,221.1999969,221.1999969,223.0650024,221.0800018,221.6699982,268000000
1989-09-08,222.6549988,222.6549988,222.9149933,219.7949982,221.1999969,260120000
1989-09-11,222.9600067,222.9600067,223.7100067,221.8300018,222.6549988,226980000
1989-09-12,224.3249969,224.3249969,224.9299927,222.9600067,222.9600067,302120000
1989-09-13,224.6150055,224.6150055,227.3249969,224.3249969,224.3249969,319880000
1989-09-14,222.4100037,222.4100037,224.7850037,222.3899994,224.6150055,284060000
1989-09-15,221.9600067,221.9600067,223.9149933,221.3899994,222.4100037,261840000
1989-09-18,221.75,221.75,222.0099945,220.6150055,221.9600067,210100000
1989-09-19,221.9349976,221.9349976,222.6849976,221.4649963,221.75,273420000
1989-09-20,222.3049927,222.3049927,222.7649994,221.4049988,221.9349976,274100000
1989-09-21,222.6549988,222.6549988,224.4349976,222.1750031,222.3049927,277240000
1989-09-22,223.8899994,223.8899994,224.2100067,222.2400055,222.6549988,297780000
1989-09-25,223.8899994,223.8899994,224.9799957,223.125,223.8899994,216180000
1989-09-26,223.8699951,223.8699951,224.7749939,223.4400024,223.8899994,246760000
1989-09-27,223.8049927,223.8049927,223.8699951,220.9750061,223.8699951,246360000
1989-09-28,226.25,226.25,226.25,223.8049927,223.8049927,266260000
1989-09-29,226.3899994,226.3899994,227.6349945,225.8049927,226.25,272760000
1989-10-02,228.1100006,228.1100006,228.1150055,225.6399994,226.4149933,217900000
1989-10-03,228.7350006,228.7350006,229.0399933,227.8450012,228.1100006,302400000
1989-10-04,230.8999939,230.8999939,231.375,228.7350006,228.7350006,328720000
1989-10-05,231.7400055,231.7400055,232.8500061,229.7749939,230.8999939,302180000
1989-10-06,234.4049988,234.4049988,234.8800049,231.7400055,231.7400055,311980000
1989-10-09,236.7850037,236.7850037,236.9799957,233.2149963,234.4049988,168540000
1989-10-10,236.0850067,236.0850067,238.8450012,234.9799957,236.7850037,273920000
1989-10-11,235.0850067,235.0850067,236.0850067,233.5749969,236.0850067,266020000
1989-10-12,234.5449982,234.5449982,236,234.3450012,235.0850067,261920000
1989-10-13,224.6649933,224.6649933,235.5299988,224.5149994,234.5449982,335420000
1989-10-16,224.9450073,224.9450073,225.0299988,213.6049957,224.6649933,485680000
1989-10-17,224.2449951,224.2449951,225.8650055,220.4299927,224.9450073,322940000
1989-10-18,226.5249939,226.5249939,226.5700073,222.4949951,224.2449951,295300000
1989-10-19,231.5299988,231.5299988,231.8600006,226.5249939,226.5249939,346920000
